"date","plug","worktime"
2012-10-08,"Fridge",7.35388888888889
2012-10-09,"Fridge",7.34055555555556
2012-10-10,"Fridge",7.56111111111111
2012-10-11,"Fridge",7.30027777777778
2012-10-12,"Fridge",7.14666666666667
2012-10-13,"Fridge",6.80111111111111
2012-10-14,"Fridge",7.23888888888889
2012-10-15,"Fridge",7.14888888888889
2012-10-16,"Fridge",7.28611111111111
2012-10-17,"Fridge",7.3925
2012-10-18,"Fridge",7.47083333333333
2012-10-19,"Fridge",7.18361111111111
2012-10-20,"Fridge",7.53277777777778
2012-10-21,"Fridge",7.305
2012-10-22,"Fridge",7.64861111111111
2012-10-23,"Fridge",7.68222222222222
2012-10-24,"Fridge",7.21333333333333
2012-10-25,"Fridge",18.9011111111111
2012-11-07,"Fridge",19.89
2012-11-08,"Fridge",7.12583333333333
2012-11-09,"Fridge",6.83972222222222
2012-11-10,"Fridge",7.315
2012-11-11,"Fridge",7.09916666666667
2012-11-12,"Fridge",7.18111111111111
2012-11-13,"Fridge",6.94833333333333
2012-11-14,"Fridge",7.28722222222222
2012-11-15,"Fridge",6.70805555555556
2012-11-16,"Fridge",6.79861111111111
2012-11-17,"Fridge",6.91277777777778
2012-11-18,"Fridge",6.57944444444444
2012-11-19,"Fridge",7.10666666666667
2012-11-20,"Fridge",7.005
2012-11-21,"Fridge",7.31055555555556
2012-11-22,"Fridge",6.91
2012-11-23,"Fridge",6.595
2012-11-24,"Fridge",6.67222222222222
2012-11-25,"Fridge",7.69416666666667
2012-11-26,"Fridge",7.37722222222222
2012-11-27,"Fridge",7.26055555555556
2012-11-28,"Fridge",8.18944444444444
2012-11-29,"Fridge",6.63305555555556
2012-11-30,"Fridge",6.37777777777778
2012-12-01,"Fridge",7.03305555555556
2012-12-02,"Fridge",6.41
2012-12-03,"Fridge",6.80222222222222
2012-12-04,"Fridge",6.89111111111111
2012-12-05,"Fridge",6.93055555555556
2012-12-06,"Fridge",7.11166666666667
2012-12-07,"Fridge",6.88166666666667
2012-12-08,"Fridge",6.60638888888889
2012-12-09,"Fridge",7.04805555555556
2012-12-10,"Fridge",6.765
2012-12-11,"Fridge",6.92777777777778
2012-12-12,"Fridge",6.715
2012-12-13,"Fridge",10.3719444444444
2012-12-14,"Fridge",6.47805555555556
2012-12-15,"Fridge",6.6975
2012-12-16,"Fridge",7.235
2012-12-17,"Fridge",7.2325
2012-12-18,"Fridge",6.88027777777778
2012-12-19,"Fridge",7.25138888888889
2012-12-20,"Fridge",7.22611111111111
2012-12-21,"Fridge",6.48333333333333
2012-12-22,"Fridge",7.05527777777778
2012-12-23,"Fridge",6.955
2012-12-24,"Fridge",7.32888888888889
2012-12-25,"Fridge",6.78694444444444
2012-12-26,"Fridge",7.01305555555556
2012-12-27,"Fridge",6.29916666666667
2012-12-28,"Fridge",6.45722222222222
2012-12-29,"Fridge",6.42333333333333
2012-12-30,"Fridge",6.92388888888889
2012-12-31,"Fridge",6.77333333333333
2013-01-01,"Fridge",6.62222222222222
2013-01-02,"Fridge",6.5575
2013-01-03,"Fridge",6.48166666666667
2013-01-04,"Fridge",6.865
2013-01-05,"Fridge",6.40555555555556
2013-01-06,"Fridge",6.24527777777778
2013-01-07,"Fridge",6.58388888888889
2013-01-08,"Fridge",6.18277777777778
2013-01-09,"Fridge",6.23527777777778
2013-01-10,"Fridge",6.39972222222222
2013-01-11,"Fridge",6.04305555555556
2013-01-12,"Fridge",7.59527777777778
2013-01-13,"Fridge",6.75861111111111
2013-01-14,"Fridge",6.34277777777778
2013-01-15,"Fridge",6.04555555555556
2013-01-16,"Fridge",5.80722222222222
2013-01-17,"Fridge",5.96527777777778
2013-01-18,"Fridge",5.76861111111111
2013-01-19,"Fridge",6.13361111111111
2013-01-20,"Fridge",5.89861111111111
2013-01-21,"Fridge",5.87972222222222
2013-01-22,"Fridge",5.70166666666667
2013-01-23,"Fridge",11.0608333333333
2012-06-27,"Kitchen",6.37
2012-06-28,"Kitchen",9.81361111111111
2012-06-29,"Kitchen",11.7863888888889
2012-06-30,"Kitchen",6.61777777777778
2012-07-01,"Kitchen",6.71194444444444
2012-07-02,"Kitchen",6.89277777777778
2012-07-03,"Kitchen",7.085
2012-07-04,"Kitchen",6.5625
2012-07-05,"Kitchen",6.42777777777778
2012-07-06,"Kitchen",6.79638888888889
2012-07-07,"Kitchen",6.49888888888889
2012-07-08,"Kitchen",6.88277777777778
2012-07-09,"Kitchen",6.70833333333333
2012-07-10,"Kitchen",6.82555555555556
2012-07-11,"Kitchen",6.9575
2012-07-12,"Kitchen",6.70027777777778
2012-07-13,"Kitchen",7.76083333333333
2012-07-14,"Kitchen",6.55972222222222
2012-07-15,"Kitchen",7.24166666666667
2012-07-16,"Kitchen",6.08722222222222
2012-07-17,"Kitchen",5.9625
2012-07-18,"Kitchen",6.07555555555556
2012-07-19,"Kitchen",6.02888888888889
2012-07-20,"Kitchen",6.03861111111111
2012-07-21,"Kitchen",6.32694444444444
2012-07-22,"Kitchen",6.36527777777778
2012-07-23,"Kitchen",6.67972222222222
2012-07-24,"Kitchen",6.45472222222222
2012-07-25,"Kitchen",6.54055555555556
2012-07-26,"Kitchen",6.42166666666667
2012-07-27,"Kitchen",6.74222222222222
2012-07-28,"Kitchen",6.42833333333333
2012-07-29,"Kitchen",6.53333333333333
2012-07-30,"Kitchen",6.7375
2012-07-31,"Kitchen",6.72805555555556
2012-08-01,"Kitchen",6.39583333333333
2012-08-02,"Kitchen",6.70055555555556
2012-08-03,"Kitchen",5.51305555555556
2012-08-04,"Kitchen",1.74638888888889
2012-08-05,"Kitchen",1.55583333333333
2012-08-06,"Kitchen",2.40861111111111
2012-08-07,"Kitchen",1.58666666666667
2012-08-08,"Kitchen",2.05888888888889
2012-08-09,"Kitchen",1.82944444444444
2012-08-10,"Kitchen",1.79805555555556
2012-08-11,"Kitchen",1.755
2012-08-12,"Kitchen",2.11388888888889
2012-08-13,"Kitchen",2.33861111111111
2012-08-14,"Kitchen",4.23111111111111
2012-08-15,"Kitchen",2.68333333333333
2012-08-16,"Kitchen",1.9175
2012-08-17,"Kitchen",3.15972222222222
2012-08-18,"Kitchen",1.955
2012-08-19,"Kitchen",2.49472222222222
2012-08-20,"Kitchen",2.72222222222222
2012-08-21,"Kitchen",5.60777777777778
2012-08-22,"Kitchen",6.80722222222222
2012-08-23,"Kitchen",6.80111111111111
2012-08-24,"Kitchen",6.87194444444444
2012-08-25,"Kitchen",7.20666666666667
2012-08-26,"Kitchen",7.24972222222222
2012-08-27,"Kitchen",7.09222222222222
2012-08-28,"Kitchen",7.37194444444444
2012-08-29,"Kitchen",6.58222222222222
2012-08-30,"Kitchen",8.71944444444444
2012-08-31,"Kitchen",7.06972222222222
2012-09-01,"Kitchen",6.94305555555556
2012-09-02,"Kitchen",6.10555555555556
2012-09-03,"Kitchen",6.64361111111111
2012-09-04,"Kitchen",6.74277777777778
2012-09-05,"Kitchen",18.405
2012-09-11,"Kitchen",14.9097222222222
2012-09-12,"Kitchen",6.23277777777778
2012-09-13,"Kitchen",6.15611111111111
2012-09-14,"Kitchen",16.9427777777778
2012-09-15,"Kitchen",19.4747222222222
2012-09-16,"Kitchen",6.25361111111111
2012-09-17,"Kitchen",6.04722222222222
2012-09-18,"Kitchen",6.18888888888889
2012-09-19,"Kitchen",6.11972222222222
2012-09-20,"Kitchen",6.10583333333333
2012-09-21,"Kitchen",6.25083333333333
2012-09-22,"Kitchen",6.2775
2012-09-23,"Kitchen",6.3
2012-09-24,"Kitchen",6.56166666666667
2012-09-25,"Kitchen",6.63555555555556
2012-09-26,"Kitchen",6.68055555555556
2012-09-27,"Kitchen",6.18555555555556
2012-09-28,"Kitchen",6.27777777777778
2012-09-29,"Kitchen",6.22444444444444
2012-09-30,"Kitchen",6.49166666666667
2012-10-01,"Kitchen",5.97888888888889
2012-10-02,"Kitchen",5.84166666666667
2012-10-03,"Kitchen",5.81833333333333
2012-10-04,"Kitchen",6.22861111111111
2012-10-05,"Kitchen",6.4725
2012-10-06,"Kitchen",6.11361111111111
2012-10-07,"Kitchen",6.3025
2012-10-08,"Kitchen",8.03611111111111
2012-10-09,"Kitchen",6.27
2012-10-10,"Kitchen",6.05944444444444
2012-10-11,"Kitchen",4.32527777777778
2012-10-12,"Kitchen",1.95
2012-10-13,"Kitchen",1.65638888888889
2012-10-14,"Kitchen",1.96083333333333
2012-10-15,"Kitchen",1.62611111111111
2012-10-16,"Kitchen",2.24972222222222
2012-10-17,"Kitchen",1.86916666666667
2012-10-18,"Kitchen",1.61861111111111
2012-10-19,"Kitchen",2.76888888888889
2012-10-20,"Kitchen",1.82833333333333
2012-10-21,"Kitchen",1.70361111111111
2012-10-22,"Kitchen",2.22805555555556
2012-10-23,"Kitchen",1.59055555555556
2012-10-24,"Kitchen",1.82777777777778
2012-10-25,"Kitchen",17.1747222222222
2012-11-07,"Kitchen",19.6941666666667
2012-11-08,"Kitchen",6.43944444444444
2012-11-09,"Kitchen",6.39472222222222
2012-11-10,"Kitchen",6.27638888888889
2012-11-11,"Kitchen",6.82416666666667
2012-11-12,"Kitchen",5.97972222222222
2012-11-13,"Kitchen",5.86944444444444
2012-11-14,"Kitchen",6.33194444444444
2012-11-15,"Kitchen",6.13416666666667
2012-11-16,"Kitchen",6.48888888888889
2012-11-17,"Kitchen",6.20083333333333
2012-11-18,"Kitchen",5.99694444444444
2012-11-19,"Kitchen",6.60388888888889
2012-11-20,"Kitchen",6.32027777777778
2012-11-21,"Kitchen",6.64694444444444
2012-11-22,"Kitchen",6.33638888888889
2012-11-23,"Kitchen",7.09666666666667
2012-11-24,"Kitchen",10.735
2012-11-25,"Kitchen",7.26166666666667
2012-11-26,"Kitchen",5.96666666666667
2012-11-27,"Kitchen",6.06555555555556
2012-11-28,"Kitchen",6.45166666666667
2012-11-29,"Kitchen",6.30888888888889
2012-11-30,"Kitchen",6.1175
2012-12-01,"Kitchen",6.50638888888889
2012-12-02,"Kitchen",6.34777777777778
2012-12-03,"Kitchen",7.11055555555556
2012-12-04,"Kitchen",6.49416666666667
2012-12-05,"Kitchen",6.44472222222222
2012-12-06,"Kitchen",6.55666666666667
2012-12-07,"Kitchen",6.20222222222222
2012-12-08,"Kitchen",6.70138888888889
2012-12-09,"Kitchen",6.64416666666667
2012-12-10,"Kitchen",7.92972222222222
2012-12-11,"Kitchen",6.72777777777778
2012-12-12,"Kitchen",6.99611111111111
2012-12-13,"Kitchen",10.5305555555556
2012-12-14,"Kitchen",6.82694444444444
2012-12-15,"Kitchen",6.67277777777778
2012-12-16,"Kitchen",6.95944444444444
2012-12-17,"Kitchen",6.79611111111111
2012-12-18,"Kitchen",6.69972222222222
2012-12-19,"Kitchen",10.3411111111111
2012-12-20,"Kitchen",6.57833333333333
2012-12-21,"Kitchen",6.81222222222222
2012-12-22,"Kitchen",4.03055555555556
2012-12-23,"Kitchen",2.84
2012-12-24,"Kitchen",1.7
2012-12-25,"Kitchen",1.84333333333333
2012-12-26,"Kitchen",4.44861111111111
2012-12-27,"Kitchen",2.00527777777778
2012-12-28,"Kitchen",1.68138888888889
2012-12-29,"Kitchen",2.50916666666667
2012-12-30,"Kitchen",1.75138888888889
2012-12-31,"Kitchen",1.69361111111111
2013-01-01,"Kitchen",3.31722222222222
2013-01-02,"Kitchen",1.76416666666667
2013-01-03,"Kitchen",1.96555555555556
2013-01-04,"Kitchen",2.415
2013-01-05,"Kitchen",1.80916666666667
2013-01-06,"Kitchen",1.91555555555556
2013-01-07,"Kitchen",2.86861111111111
2013-01-08,"Kitchen",1.63055555555556
2013-01-09,"Kitchen",1.68444444444444
2013-01-10,"Kitchen",3.84611111111111
2013-01-11,"Kitchen",1.80194444444444
2013-01-12,"Kitchen",3.48111111111111
2013-01-13,"Kitchen",2.17944444444444
2013-01-14,"Kitchen",2.88111111111111
2013-01-15,"Kitchen",1.8025
2013-01-16,"Kitchen",1.73361111111111
2013-01-17,"Kitchen",3.10583333333333
2013-01-18,"Kitchen",1.87
2013-01-19,"Kitchen",2.16555555555556
2013-01-20,"Kitchen",1.89861111111111
2013-01-21,"Kitchen",3.17444444444444
2013-01-22,"Kitchen",2.12638888888889
2013-01-23,"Kitchen",8.3025
2012-06-27,"Lamp",6.86833333333333
2012-06-28,"Lamp",9.56527777777778
2012-06-29,"Lamp",11.3247222222222
2012-06-30,"Lamp",6.89444444444444
2012-07-01,"Lamp",6.68222222222222
2012-07-02,"Lamp",6.77694444444444
2012-07-03,"Lamp",7.16333333333333
2012-07-04,"Lamp",6.61833333333333
2012-07-05,"Lamp",6.79472222222222
2012-07-06,"Lamp",6.70361111111111
2012-07-07,"Lamp",7.34583333333333
2012-07-08,"Lamp",7.41833333333333
2012-07-09,"Lamp",7.17861111111111
2012-07-10,"Lamp",6.96916666666667
2012-07-11,"Lamp",7.04055555555556
2012-07-12,"Lamp",7.11111111111111
2012-07-13,"Lamp",7.32611111111111
2012-07-14,"Lamp",6.71861111111111
2012-07-15,"Lamp",7.34138888888889
2012-07-16,"Lamp",6.07583333333333
2012-07-17,"Lamp",6.10055555555556
2012-07-18,"Lamp",6.04305555555556
2012-07-19,"Lamp",6.11194444444444
2012-07-20,"Lamp",6.08555555555556
2012-07-21,"Lamp",6.55333333333333
2012-07-22,"Lamp",6.43361111111111
2012-07-23,"Lamp",7.18805555555556
2012-07-24,"Lamp",6.83888888888889
2012-07-25,"Lamp",6.97444444444444
2012-07-26,"Lamp",6.98888888888889
2012-07-27,"Lamp",6.97083333333333
2012-07-28,"Lamp",7.08333333333333
2012-07-29,"Lamp",7.03833333333333
2012-07-30,"Lamp",7.175
2012-07-31,"Lamp",7.04555555555556
2012-08-01,"Lamp",7.08638888888889
2012-08-02,"Lamp",7.05472222222222
2012-08-03,"Lamp",6.85833333333333
2012-08-04,"Lamp",7.11944444444444
2012-08-05,"Lamp",6.76666666666667
2012-08-06,"Lamp",6.87666666666667
2012-08-07,"Lamp",6.79166666666667
2012-08-08,"Lamp",6.85722222222222
2012-08-09,"Lamp",6.90388888888889
2012-08-10,"Lamp",7.00111111111111
2012-08-11,"Lamp",6.84861111111111
2012-08-12,"Lamp",6.91388888888889
2012-08-13,"Lamp",6.93861111111111
2012-08-14,"Lamp",6.57888888888889
2012-08-15,"Lamp",6.95888888888889
2012-08-16,"Lamp",6.84444444444444
2012-08-17,"Lamp",7.57527777777778
2012-08-18,"Lamp",7.05888888888889
2012-08-19,"Lamp",7.41472222222222
2012-08-20,"Lamp",6.89388888888889
2012-08-21,"Lamp",6.65944444444444
2012-08-22,"Lamp",6.94333333333333
2012-08-23,"Lamp",6.81138888888889
2012-08-24,"Lamp",6.88805555555556
2012-08-25,"Lamp",6.90444444444444
2012-08-26,"Lamp",6.93027777777778
2012-08-27,"Lamp",6.89194444444444
2012-08-28,"Lamp",7.04555555555556
2012-08-29,"Lamp",6.75194444444444
2012-08-30,"Lamp",6.85888888888889
2012-08-31,"Lamp",7.68277777777778
2012-09-01,"Lamp",6.63972222222222
2012-09-02,"Lamp",7.19388888888889
2012-09-03,"Lamp",6.56527777777778
2012-09-04,"Lamp",6.86694444444444
2012-09-05,"Lamp",18.5097222222222
2012-09-11,"Lamp",15.0072222222222
2012-09-12,"Lamp",7.02055555555556
2012-09-13,"Lamp",6.99777777777778
2012-09-14,"Lamp",17.1363888888889
2012-09-15,"Lamp",19.5266666666667
2012-09-16,"Lamp",6.88111111111111
2012-09-17,"Lamp",6.60444444444444
2012-09-18,"Lamp",6.94805555555556
2012-09-19,"Lamp",6.66055555555556
2012-09-20,"Lamp",6.86
2012-09-21,"Lamp",6.82944444444444
2012-09-22,"Lamp",7.09583333333333
2012-09-23,"Lamp",6.78611111111111
2012-09-24,"Lamp",7.03166666666667
2012-09-25,"Lamp",7.01777777777778
2012-09-26,"Lamp",7.48333333333333
2012-09-27,"Lamp",7.15305555555556
2012-09-28,"Lamp",6.98222222222222
2012-09-29,"Lamp",6.92222222222222
2012-09-30,"Lamp",7.20805555555556
2012-10-01,"Lamp",6.93
2012-10-02,"Lamp",6.36416666666667
2012-10-03,"Lamp",6.38888888888889
2012-10-04,"Lamp",7.14277777777778
2012-10-05,"Lamp",7.10166666666667
2012-10-06,"Lamp",7.04777777777778
2012-10-07,"Lamp",6.88861111111111
2012-10-08,"Lamp",7.70388888888889
2012-10-09,"Lamp",7.43388888888889
2012-10-10,"Lamp",7.30472222222222
2012-10-11,"Lamp",7.19555555555556
2012-10-12,"Lamp",7.56055555555556
2012-10-13,"Lamp",6.9925
2012-10-14,"Lamp",7.24555555555556
2012-10-15,"Lamp",7.49
2012-10-16,"Lamp",7.81666666666667
2012-10-17,"Lamp",7.1025
2012-10-18,"Lamp",7.12527777777778
2012-10-19,"Lamp",6.95027777777778
2012-10-20,"Lamp",7.21027777777778
2012-10-21,"Lamp",6.84416666666667
2012-10-22,"Lamp",6.71194444444444
2012-10-23,"Lamp",6.60194444444444
2012-10-24,"Lamp",6.85111111111111
2012-10-25,"Lamp",18.6208333333333
2012-11-07,"Lamp",19.72
2012-11-08,"Lamp",6.60861111111111
2012-11-09,"Lamp",6.72
2012-11-10,"Lamp",6.50583333333333
2012-11-11,"Lamp",6.60277777777778
2012-11-12,"Lamp",6.53833333333333
2012-11-13,"Lamp",6.28861111111111
2012-11-14,"Lamp",6.53527777777778
2012-11-15,"Lamp",6.64694444444444
2012-11-16,"Lamp",12.7655555555556
2012-11-17,"Lamp",NA
2012-11-18,"Lamp",NA
2012-11-19,"Lamp",NA
2012-11-20,"Lamp",NA
2012-11-21,"Lamp",NA
2012-11-22,"Lamp",NA
2012-11-23,"Lamp",NA
2012-11-24,"Lamp",NA
2012-11-25,"Lamp",NA
2012-11-26,"Lamp",NA
2012-11-27,"Lamp",NA
2012-11-28,"Lamp",NA
2012-11-29,"Lamp",NA
2012-11-30,"Lamp",NA
2012-12-01,"Lamp",20.7941666666667
2012-12-02,"Lamp",15.36
2012-12-03,"Lamp",14.855
2012-12-04,"Lamp",15.2291666666667
2012-12-05,"Lamp",15.1544444444444
2012-12-06,"Lamp",15.1447222222222
2012-12-07,"Lamp",15.4419444444444
2012-12-08,"Lamp",15.8072222222222
2012-12-09,"Lamp",15.7697222222222
2012-12-10,"Lamp",15.3336111111111
2012-12-11,"Lamp",14.9722222222222
2012-12-12,"Lamp",15.1911111111111
2012-12-13,"Lamp",16.6577777777778
2012-12-14,"Lamp",14.8116666666667
2012-12-15,"Lamp",15.2547222222222
2012-12-16,"Lamp",17.175
2012-12-17,"Lamp",17.4686111111111
2012-12-18,"Lamp",15.8369444444444
2012-12-19,"Lamp",15.545
2012-12-20,"Lamp",19.8138888888889
2012-12-21,"Lamp",16.4533333333333
2012-12-22,"Lamp",14.4986111111111
2012-12-23,"Lamp",20.2063888888889
2012-12-24,"Lamp",20.7622222222222
2012-12-25,"Lamp",12.7472222222222
2012-12-26,"Lamp",14.32
2012-12-27,"Lamp",14.705
2012-12-28,"Lamp",13.5411111111111
2012-12-29,"Lamp",13.5783333333333
2012-12-30,"Lamp",12.1944444444444
2012-12-31,"Lamp",11.8063888888889
2013-01-01,"Lamp",12.8583333333333
2013-01-02,"Lamp",13.0786111111111
2013-01-03,"Lamp",14.4130555555556
2013-01-04,"Lamp",19.3680555555556
2013-01-05,"Lamp",20.5841666666667
2013-01-06,"Lamp",12.8633333333333
2013-01-07,"Lamp",12.9133333333333
2013-01-08,"Lamp",11.5230555555556
2013-01-09,"Lamp",11.7152777777778
2013-01-10,"Lamp",13.1711111111111
2013-01-11,"Lamp",12.2986111111111
2013-01-12,"Lamp",15.45
2013-01-13,"Lamp",20.8683333333333
2013-01-14,"Lamp",NA
2013-01-15,"Lamp",NA
2013-01-16,"Lamp",NA
2013-01-17,"Lamp",NA
2013-01-18,"Lamp",NA
2013-01-19,"Lamp",NA
2013-01-20,"Lamp",NA
2013-01-21,"Lamp",NA
2013-01-22,"Lamp",NA
2013-01-23,"Lamp",NA
2012-06-27,"Stereo",24
2012-06-28,"Stereo",24
2012-06-29,"Stereo",24
2012-06-30,"Stereo",24
2012-07-01,"Stereo",24
2012-07-02,"Stereo",24
2012-07-03,"Stereo",24
2012-07-04,"Stereo",24
2012-07-05,"Stereo",24
2012-07-06,"Stereo",24
2012-07-07,"Stereo",24
2012-07-08,"Stereo",24
2012-07-09,"Stereo",24
2012-07-10,"Stereo",24
2012-07-11,"Stereo",24
2012-07-12,"Stereo",24
2012-07-13,"Stereo",24
2012-07-14,"Stereo",24
2012-07-15,"Stereo",24
2012-07-16,"Stereo",24
2012-07-17,"Stereo",24
2012-07-18,"Stereo",24
2012-07-19,"Stereo",24
2012-07-20,"Stereo",24
2012-07-21,"Stereo",24
2012-07-22,"Stereo",24
2012-07-23,"Stereo",24
2012-07-24,"Stereo",24
2012-07-25,"Stereo",24
2012-07-26,"Stereo",24
2012-07-27,"Stereo",24
2012-07-28,"Stereo",24
2012-07-29,"Stereo",24
2012-07-30,"Stereo",24
2012-07-31,"Stereo",24
2012-08-01,"Stereo",24
2012-08-02,"Stereo",24
2012-08-03,"Stereo",24
2012-08-04,"Stereo",24
2012-08-05,"Stereo",24
2012-08-06,"Stereo",24
2012-08-07,"Stereo",24
2012-08-08,"Stereo",24
2012-08-09,"Stereo",24
2012-08-10,"Stereo",24
2012-08-11,"Stereo",24
2012-08-12,"Stereo",24
2012-08-13,"Stereo",24
2012-08-14,"Stereo",24
2012-08-15,"Stereo",24
2012-08-16,"Stereo",24
2012-08-17,"Stereo",24
2012-08-18,"Stereo",24
2012-08-19,"Stereo",24
2012-08-20,"Stereo",24
2012-08-21,"Stereo",24
2012-08-22,"Stereo",24
2012-08-23,"Stereo",24
2012-08-24,"Stereo",24
2012-08-25,"Stereo",24
2012-08-26,"Stereo",24
2012-08-27,"Stereo",24
2012-08-28,"Stereo",24
2012-08-29,"Stereo",24
2012-08-30,"Stereo",24
2012-08-31,"Stereo",24
2012-09-01,"Stereo",24
2012-09-02,"Stereo",24
2012-09-03,"Stereo",24
2012-09-04,"Stereo",24
2012-09-05,"Stereo",24
2012-09-11,"Stereo",24
2012-09-12,"Stereo",24
2012-09-13,"Stereo",24
2012-09-14,"Stereo",24
2012-09-15,"Stereo",24
2012-09-16,"Stereo",24
2012-09-17,"Stereo",24
2012-09-18,"Stereo",24
2012-09-19,"Stereo",24
2012-09-20,"Stereo",24
2012-09-21,"Stereo",24
2012-09-22,"Stereo",24
2012-09-23,"Stereo",24
2012-09-24,"Stereo",24
2012-09-25,"Stereo",24
2012-09-26,"Stereo",24
2012-09-27,"Stereo",24
2012-09-28,"Stereo",24
2012-09-29,"Stereo",24
2012-09-30,"Stereo",24
2012-10-01,"Stereo",24
2012-10-02,"Stereo",24
2012-10-03,"Stereo",24
2012-10-04,"Stereo",24
2012-10-05,"Stereo",24
2012-10-06,"Stereo",24
2012-10-07,"Stereo",24
2012-10-08,"Stereo",24
2012-10-09,"Stereo",24
2012-10-10,"Stereo",24
2012-10-11,"Stereo",14.0219444444444
2012-10-12,"Stereo",3.81388888888889
2012-10-13,"Stereo",3.66805555555556
2012-10-14,"Stereo",3.96722222222222
2012-10-15,"Stereo",3.70277777777778
2012-10-16,"Stereo",4.30138888888889
2012-10-17,"Stereo",3.96166666666667
2012-10-18,"Stereo",4.35111111111111
2012-10-19,"Stereo",4.35527777777778
2012-10-20,"Stereo",15.7775
2012-10-21,"Stereo",NA
2012-10-22,"Stereo",NA
2012-10-23,"Stereo",NA
2012-10-24,"Stereo",NA
2012-10-25,"Stereo",NA
2012-11-07,"Stereo",21.1505555555556
2012-11-08,"Stereo",3.73972222222222
2012-11-09,"Stereo",3.58805555555556
2012-11-10,"Stereo",3.05277777777778
2012-11-11,"Stereo",3.24305555555556
2012-11-12,"Stereo",3.61
